"locID","CNN","xLoc","yLoc","LocationDescription","curbReturnLoc","positionOnReturn","Latitude","Longitude","LastUpdate","InvenID","conditionScore","detectableSurf","vitalFacilities","heavyTraffic","lipTooHigh","probStreetMeetCR","possBasementObstacle","signalPoleInWing","catchBasinFrontOfCR","insideCrosswalk","surfCond","slopeWing","flushToCorner","colorContrast","paintedRed","topClearance","sideClearance","CRTooNarrow","levelLandTop","levelLandBottom","slopeRangeID","crPossible","crExist","Location"
"25915000-NE-Left","25915000","6006042.43946","2110557.37533","GOUGH ST: HICKORY ST intersection","NE","Left","37.77548651959","-122.42269309337","2020 Nov 10 06:44:16 AM","32210","100","1",,,"0",,,"0","0","1","1","1",,"1",,,,"1","1","1","2",,"1","    (37.77548651958814, -122.42269309336878)"
"22052000-E-Left","22052000","5999956.95196","2089659.31903","ALEMANY BLVD: GENEVA AVE intersection","E","Left","37.71783343182","-122.44232816267","2020 Nov 10 06:44:16 AM","10922","100","1",,,"0",,,"0","0","1","1","1",,"1",,,,"1","1","1","2",,"1","    (37.71783343181573, -122.44232816266582)"
"23181000-SE-Left","23181000","5991266.93915","2099715.98592","16TH AVE: SANTIAGO ST intersection","SE","Left","37.74504360379","-122.47292452626","2020 Nov 10 06:44:16 AM","16910","0",,,,,,,,,,,,,,,,,,,,,"Y44","0","    (37.745043603792894, -122.47292452625582)"
"27920000-NE-Right","27920000","5982527.97074","2113115.75571","43RD AVE: CLEMENT ST \ VETERANS DR intersection","NE","Right","37.78112649693","-122.50416042445","2020 Nov 10 06:44:16 AM","45127","0",,,,,,,,,,,,,,,,,,,,,"Y44","0","    (37.781126496930966, -122.50416042444878)"
"24044000-SW-Left","24044000","6009455.34405","2106379.9329","17TH ST: BRYANT ST intersection","SW","Left","37.7643099709","-122.41036374838","2020 Nov 10 06:44:16 AM","22303","100","1",,,"0","0","0","0","0","1","1","1","1","1","0","1","1","1","1","1","2",,"1","    (37.76430997090166, -122.41036374837607)"
"23664000-NW-Right","23664000","6013744.0087","2105257.4919","19TH ST: TEXAS ST intersection","NW","Right","37.76135857326","-122.39543799835","2020 Nov 10 06:44:16 AM","19957","61","0","0","0","1","0","0","0","0","1","1","0","1","0","1","1","1","1","1","0","3",,"1","    (37.76135857326174, -122.39543799834647)"
"23263000-NE-Left","23263000","5988613.20397","2099020.51553","25TH AVE: TARAVAL ST intersection","NE","Left","37.74276726884","-122.48212164856","2020 Nov 10 06:44:16 AM","17453","100","1","1","1","0",,"0","0","0","1","1","1",,"1",,,,"1","1","1","1",,"1","    (37.74276726884245, -122.4821216485555)"
"23160000-NW-Left","23160000","5990756.39752","2098418.31759","18TH AVE: ULLOA ST intersection","NW","Left","37.74123425862","-122.47449422333","2020 Nov 10 06:44:16 AM","16749","52",,,,"1","0","0","0","0","1","1","1","1","1","0","1","1","1","1",,"4",,"1","    (37.7412342586227, -122.47449422332514)"
"21575000-W-Right","21575000","5997515.64319","2089106.28241","LAKEVIEW AVE: SAN JOSE AVE intersection","W","Right","37.71616895116","-122.45037835465","2020 Nov 10 06:44:16 AM","8157","100","1",,,"0",,,"0","0","1","1","1",,"1",,,,"1","1","1","2",,"1","    (37.7161689511573, -122.45037835464932)"
"25438000-SE-Left","25438000","6008664.35055","2119513.03294","ALADDIN TER: REDFIELD ALY \ TAYLOR ST intersection","SE","Left","37.80028984249","-122.41421351008","2020 Nov 10 06:44:16 AM","29368","-2",,,,,,,,,,,,,,,,,,,,,"N12","0","    (37.80028984249387, -122.41421351007571)"
"21549000-W-Left","21549000","5997747.48262","2086894.17955","ELLINGTON AVE: FARRAGUT AVE intersection","W","Left","37.7100694208","-122.44946282403","2020 Nov 10 06:44:16 AM","8017","-2",,,,,,,,,,,,,,,,,,,,,"N12","0","    (37.71006942079987, -122.44946282403154)"
"22457000-SE-Right-I","22457000","5995922.8616","2087422.9052","PLYMOUTH AVE: SAGAMORE ST intersection","SE","Right","37.7114079509","-122.4560375982","2020 Nov 10 06:44:16 AM","12936","85","1","1","1","0",,"0","0","0","1","1","1",,"0",,,,"1","1","0","1",,"1","    (37.71140795090173, -122.4560375982032)"
"21735000-S-Right","21735000","6001096.85092","2090405.64825","FRANCE AVE: MISSION ST intersection","S","Right","37.72001551125","-122.43832941397","2020 Nov 10 06:44:16 AM","9085","47","1","0","1","0",,"0","0","0","1","1","0",,"1",,,,"1","0","0","4",,"1","    (37.72001551124606, -122.43832941397397)"
"25593000-SE-Left","25593000","6007886.50893","2121641.51589","JONES ST: NORTH POINT ST intersection","SE","Left","37.80614123375","-122.41707727816","2020 Nov 10 06:44:16 AM","30148","40","1","1","1","0","0","0","0","0","1","0","0","1","0","0","1","1","1","0","0","4",,"1","    (37.80614123375433, -122.41707727816028)"
"27500000-NW-Right","27500000","5990567.20433","2112732.25156","17TH AVE: GEARY BLVD intersection","NW","Right","37.78047583611","-122.47616918883","2020 Nov 10 06:44:16 AM","42239","100","1","1","1","0",,"0","0","0","1","1","1",,"1",,,,"1","1","1","2",,"1","    (37.78047583610701, -122.47616918883207)"
"22459000-NW-Right","22459000","5994999.6561","2087465.54323","CAPITOL AVE: SAGAMORE ST intersection","NW","Right","37.71138731612","-122.45900546839","2020 Nov 10 06:44:16 AM","12943","100","1",,,"0",,,"0","0","1","1","1",,"1",,,,"1","1","1","2",,"1","    (37.711387316115264, -122.45900546839277)"
"21204000-SW-Right","21204000","6006838.60453","2095748.73467","CRESCENT AVE: ROSCOE ST intersection","SW","Right","37.73498323607","-122.41872451137","2020 Nov 10 06:44:16 AM","6128","100","1",,,"0",,,"0","0","1","1","1",,"1",,,,"1","1","1","2",,"1","    (37.73498323607206, -122.41872451137209)"
"27691000-SE-Right","27691000","5985683.96836","2102938.16682","34TH AVE: NORIEGA ST intersection","SE","Right","37.75353199788","-122.49254786945","2020 Nov 10 06:44:16 AM","43465","0",,,,,,,,,,,,,,,,,,,,,"Y44","0","    (37.753531997876706, -122.49254786945252)"
"22703000-SW-Right","22703000","5993507.40252","2091180.35569","HEAD ST: HOLLOWAY AVE intersection","SW","Right","37.72167999499","-122.46448421435","2020 Nov 10 06:44:16 AM","14237","100","1","0","0","0","0",,"0","0","1","1","1","1","1","0","1","1","1","1","1","2",,"1","    (37.72167999498531, -122.46448421435198)"
"26027000-SW-Right","26027000","6002201.44287","2109803.96312","OAK ST: SCOTT ST intersection","SW","Right","37.77334569873","-122.43575149901","2020 Nov 10 06:44:16 AM","32925","98","1","0","0","0",,"0","1","0","1","1","1",,"1",,,,"1","1","1","2",,"1","    (37.77334569873455, -122.43575149900612)"
"24755000-NE-Right","24755000","6011842.05122","2117263.92393","COMMERCIAL ST: MONTGOMERY ST intersection","NE","Right","37.7942160243","-122.40304688309","2020 Nov 10 06:44:16 AM","26144","0",,,,,,,,,,,,,,,,,,,,,"Y32","0","    (37.79421602430086, -122.40304688308599)"
"23849000-NW-Right","23849000","6011935.71999","2107503.85552","15TH ST: DE HARO ST intersection","NW","Right","37.76743076325","-122.40184250341","2020 Nov 10 06:44:16 AM","21086","0",,,,,,,,,,,,,,,,,,,,,"Y44","0","    (37.76743076324692, -122.40184250340651)"
"21362000-E-Right","21362000","6005044.25707","2086750.32485","BROOKDALE AVE: GENEVA AVE intersection","E","Right","37.71010184636","-122.42455038804","2020 Nov 10 06:44:16 AM","6984","100","1",,,"0",,"0","0","0","1","1","1",,"1",,,,"1","1","1","2",,"1","    (37.710101846363294, -122.42455038804349)"
"27199000-NE-Center","27199000","5996315.64329","2110436.16724","FULTON ST: WILLARD ST intersection","NE","Center","37.77455469809","-122.45628363996","2020 Nov 10 06:44:16 AM","40093","57",,,,"0",,"0","0","0","0","1","1",,"1",,,,"1","1",,"4",,"1","    (37.77455469808981, -122.45628363996376)"
"27148000-SE-Right","27148000","5993062.283","2105916.4978","10TH AVE: JUDAH ST intersection","SE","Right","37.76212796509","-122.46725314119","2020 Nov 10 06:44:16 AM","39781","0",,,,,,"0",,,,,,,,,,,,,,,"Y30","0","    (37.762127965094486, -122.4672531411939)"
"22347000-NE-Right","22347000","5999440.11539","2101162.08572","BURNETT AVE: CRESTLINE DR intersection","NE","Right","37.74925366661","-122.44480802525","2020 Nov 10 06:44:16 AM","12427","100","1",,,"0",,,"0","0","1","1","1",,"1",,,,"1","1","1","2",,"1","    (37.749253666614536, -122.44480802524873)"
"23424000-NW-Right","23424000","5984306.14697","2096147.14693","39TH AVE: YORBA ST intersection","NW","Right","37.73466479565","-122.49659625847","2020 Nov 10 06:44:16 AM","18533","0",,,,,,,,,,,,,,,,,,,,,"Y44","0","    (37.734664795649785, -122.49659625847013)"
"22777000-NE-Left","22777000","5992225.91197","2092928.72555","CERRITOS AVE: MONCADA WAY intersection","NE","Left","37.72629999786","-122.46918552546","2020 Nov 10 06:44:16 AM","14719","100","1",,,"0",,,"0","0","1","1","1",,"1",,,,"1","1","1","2",,"1","    (37.726299997859684, -122.46918552545931)"
"26856000-SW-Left","26856000","6001163.4981","2117228.98502","BROADWAY: SCOTT ST intersection","SW","Left","37.79364830848","-122.43985340523","2020 Nov 10 06:44:16 AM","38039","83","1","1","1","0",,"0","0","0","1","1","0",,"0",,,,"1","1","0","1",,"1","    (37.79364830848252, -122.43985340523062)"
"24810000-NW-Right","24810000","6012305.7747","2119526.49814","BATTERY ST: GREEN ST intersection","NW","Right","37.80045854592","-122.40142824553","2020 Nov 10 06:44:16 AM","26396","100","1",,,"0","0","0","0","0","1","1","1","1","1","0","1","1","1","1","1","2",,"1","    (37.80045854592142, -122.401428245534)"
"22324000-NE-Right","22324000","6000078.61739","2101114.85944","25TH ST: GRAND VIEW AVE intersection","NE","Right","37.74916022929","-122.44259922442","2020 Nov 10 06:44:16 AM","12323","-2",,,,,,,,,,,,,,,,,,,,,"N04","0","    (37.74916022929443, -122.44259922442392)"
"25644000-SE-Left","25644000","6003892.6452","2100970.29477","CLIPPER ST: SANCHEZ ST intersection","SE","Left","37.7491578392","-122.42942276179","2020 Nov 10 06:44:16 AM","50679","100","1",,,"0",,,"0","0","1","1","1",,"1",,,,"1","1","1","2",,"1","    (37.74915783920456, -122.4294227617908)"
"27771000-SW-Right","27771000","5983132.40194","2103530.09837","42ND AVE: MORAGA ST intersection","SW","Right","37.75500277957","-122.50124924207","2020 Nov 10 06:44:16 AM","44093","100","1",,,"0",,,"0","0","1","1","1",,"1",,,,"1","1","1","2",,"1","    (37.75500277957473, -122.50124924206841)"
"24486000-E-Center","24486000","6014653.37991","2112989.89704","02ND ST: FEDERAL ST intersection","E","Center","37.78264965134","-122.39308247547","2020 Nov 10 06:44:16 AM","24822","82",,,,"0","0","0","0","0","0","1","1","1","1","1","1","1","1","1",,"1",,"1","    (37.78264965134103, -122.3930824754731)"
"27525000-NE-Right","27525000","5987616.90675","2109866.09194","27TH AVE: FULTON ST intersection","NE","Right","37.77247156223","-122.48633406143","2020 Nov 10 06:44:16 AM","42406","100","1",,,"0",,,"0","0","1","1","1",,"1",,,,"1","1","1","2",,"1","    (37.77247156223435, -122.48633406142682)"
"21057000-NW-Left","21057000","6009093.69254","2096468.93139","PUTNAM ST: TOMPKINS AVE intersection","NW","Left","37.73692902371","-122.41099808884","2020 Nov 10 06:44:16 AM","5310","0",,,,,,,,,,,,,,,,,,,,,"Y29","0","    (37.73692902371377, -122.41099808884003)"
"27515000-NE-Right","27515000","5988546.86782","2109900.07645","24TH AVE: FULTON ST intersection","NE","Right","37.77261801058","-122.48311912178","2020 Nov 10 06:44:16 AM","42345","100","1",,,"0",,,"0","0","1","1","1",,"1",,,,"1","1","1","2",,"1","    (37.772618010576124, -122.48311912178069)"
"23187000-SW-Right","23187000","5991508.69753","2100411.89103","CECILIA AVE: RIVERA ST intersection","SW","Right","37.74695164123","-122.47205752456","2020 Nov 10 06:44:16 AM","16963","-2",,,,,,,,,,,,,,,,,,,,,"N04","0","    (37.74695164122655, -122.4720575245581)"
"20918000-NW-Right","20918000","6008437.74799","2093633.337","DARTMOUTH ST: SILLIMAN ST intersection","NW","Right","37.72917260591","-122.41298549236","2020 Nov 10 06:44:16 AM","4597","100","1",,,"0",,,"0","0","1","1","1",,"1",,,,"1","1","1","2",,"1","    (37.72917260590686, -122.41298549236342)"
"22053000-N-Right","22053000","6000178.07979","2090003.78717","ALEMANY BLVD: SENECA AVE intersection","N","Right","37.71863404169","-122.44131776517","2020 Nov 10 06:44:16 AM","10940","100","1",,,"0",,,"0","0","1","1","1",,"1",,,,"1","1","1","2",,"1","    (37.71863404168764, -122.44131776517004)"
"27214000-SW-Right","27214000","5995615.27626","2111642.90958","ARGUELLO BLVD: EDWARD ST intersection","SW","Right","37.77800833613","-122.4586378957","2020 Nov 10 06:44:16 AM","40187","-2",,,,,,,,,,,,,,,,,,,,,"N12","0","    (37.77800833612886, -122.45863789569745)"
"20498000-NW-Right","20498000","6014659.35825","2094720.86042","03RD ST: BAY VIEW ST \ REVERE AVE intersection","NW","Right","37.73243189431","-122.39152135094","2020 Nov 10 06:44:16 AM","2366","100","1","0",,"0","0",,"0","0","1","1","1","1","1","1","1","1","1","1","1","2",,"1","    (37.73243189431213, -122.39152135094037)"
"25200000-SE-Left","25200000","6006923.09058","2114623.77697","POLK ST: POST ST intersection","SE","Left","37.78682751276","-122.41992794776","2020 Nov 10 06:44:16 AM","28235","100","1",,,"0",,,"0","0","1","1","1",,"1",,,,"1","1","1","2",,"1","    (37.78682751276359, -122.41992794776185)"
"20766000-SW-Center","20766000","6011209.73358","2095454.20573","AUGUSTA ST: ELMIRA ST intersection","SW","Center","37.73440020966","-122.40357863193","2020 Nov 10 06:44:16 AM","3806","82",,,,"0","0","0","0","0","1","1","1","1","1","0","1","1","1","1",,"2",,"1","    (37.73440020966498, -122.4035786319282)"
"27280000-SE-Right","27280000","5993213.12916","2110688.7084","09TH AVE: CABRILLO ST intersection","SE","Right","37.77522281544","-122.4670862947","2020 Nov 10 06:44:16 AM","40659","100","1",,,"0",,,"0","0","1","1","1",,"1",,,,"1","1","1","2",,"1","    (37.77522281543576, -122.46708629470348)"
"21509000-E-Right","21509000","5999323.75407","2088328.00542","ELLINGTON AVE: OTTAWA AVE intersection","E","Right","37.7140873751","-122.4443247565","2020 Nov 10 06:44:16 AM","7806","100","1",,,"0",,,"0","0","1","1","1",,"1",,,,"1","1","1","2",,"1","    (37.714087375103546, -122.4443247564993)"
"27398000-SE-Right","27398000","5987262.49933","2102320.21169","29TH AVE: ORTEGA ST intersection","SE","Right","37.75190325583","-122.48705306749","2020 Nov 10 06:44:16 AM","41519","0",,,,,,,,,,,,,,,,,,,,,"Y44","0","    (37.75190325583474, -122.48705306748708)"
"33549000-NE-Left","33549000","5986795.31883","2115355.21416","EL CAMINO DEL MAR: SEACLIFF AVE intersection","NE","Left","37.78748650214","-122.48964135412","2020 Nov 10 06:44:16 AM","48255","-1",,,,,,,,,,,,,,,,,,,,,"Y24","0","    (37.787486502138506, -122.48964135411748)"
"26027000-SW-Left","26027000","6002191.56855","2109811.56777","OAK ST: SCOTT ST intersection","SW","Left","37.77334569873","-122.43575149901","2020 Nov 10 06:44:16 AM","32924","100","1","0","0","0",,"0","0","0","1","1","1",,"1",,,,"1","1","1","2",,"1","    (37.77334569873455, -122.43575149900612)"
"21374000-N-Right","21374000","6003186.79622","2086877.35215","BALTIMORE WAY: SOUTH HILL BLVD intersection","N","Right","37.71016643247","-122.43067639468","2020 Nov 10 06:44:16 AM","7037","100","1",,,"0",,,"0","0","1","1","1",,"1",,,,"1","1","1","2",,"1","    (37.71016643246906, -122.43067639467942)"
"23098000-SE-Right","23098000","5988145.88503","2090359.74086","ARBALLO DR: SERRANO DR intersection","SE","Right","37.71910901392","-122.48310424028","2020 Nov 10 06:44:16 AM","16417","0",,,,,,,,,,,,,,,,,,,,,"Y40","0","    (37.719109013923834, -122.4831042402768)"
"26302000-SE-Left","26302000","5997317.06846","2106699.67078","PARNASSUS AVE: STANYAN ST intersection","SE","Left","37.76450934762","-122.45256935357","2020 Nov 10 06:44:16 AM","34343","47","0","0","0","0",,"0","0","0","1","1",,,"1",,,,"1",,,"4",,"1","    (37.764509347619985, -122.45256935357467)"
"27954000-SE-Left","27954000","5982126.90822","2106899.86887","45TH AVE: LINCOLN WAY intersection","SE","Left","37.76421446487","-122.50512012182","2020 Nov 10 06:44:16 AM","45375","100","1",,,"0","0",,"0","0","1","1","1","1","1","1","1","1","1","1","1","2",,"1","    (37.76421446486669, -122.50512012182011)"
"26549000-SW-Right","26549000","6005500.24238","2117485.38575","FRANKLIN ST: PACIFIC AVE intersection","SW","Right","37.79460728182","-122.42487188926","2020 Nov 10 06:44:16 AM","35915","100","1",,,"0",,,"0","0","1","1","1",,"1",,,,"1","1","1","2",,"1","    (37.794607281824554, -122.42487188926076)"
"33209000-SW-Center","33209000","6012340.36551","2088494.91585","BAY SHORE BLVD: BAYVIEW PARK RD \ HESTER AVE \ HWY 101 S OFF RAMP intersection","SW","Center","37.71533877615","-122.39899104943","2020 Nov 10 06:44:16 AM","47350","77","1","1","1","0",,"0","0","0","1","1","1",,"0",,,,"1","0","0","2",,"1","    (37.715338776153295, -122.39899104943258)"
"26809000-NW-Left","26809000","6000613.22492","2114156.96918","BRODERICK ST: SUTTER ST intersection","NW","Left","37.78503588548","-122.44153717307","2020 Nov 10 06:44:16 AM","37653","100","1",,,"0",,,"0","0","1","1","1",,"1",,,,"1","1","1","2",,"1","    (37.78503588547551, -122.44153717306878)"
"23543000-SW-Right","23543000","6015346.33522","2102026.39535","25TH ST: MINNESOTA ST intersection","SW","Right","37.75272072755","-122.38972964467","2020 Nov 10 06:44:16 AM","19338","-2",,,,,,,,,,,,,,,,,,,,,"N04","0","    (37.75272072754552, -122.38972964466825)"
"33545000-SW-Left","33545000","5997443.81558","2116313.60627","LOCUST ST: PACIFIC AVE intersection","SW","Left","37.7908803535","-122.45261998149","2020 Nov 10 06:44:16 AM","48246","-1",,,,,,,,,,,,,,,,,,,,,"Y24","0","    (37.790880353502125, -122.45261998148926)"
"20426000-W-Left","20426000","6006169.23809","2086656.56126","CARRIZAL ST: PARQUE DR intersection","W","Left","37.70991219781","-122.42032153884","2020 Nov 10 06:44:16 AM","1894","0",,,,,,,,,,,,,,,,,,,,,"Y44","0","    (37.70991219780853, -122.42032153883567)"
"20771000-SW-Right","20771000","6010536.63191","2094929.26912","HALE ST: SAN BRUNO AVE intersection","SW","Right","37.73296323581","-122.40590942104","2020 Nov 10 06:44:16 AM","3842","-2",,,,,,,,,,,,,,,,,,,,,"N12","0","    (37.73296323580606, -122.40590942103977)"
"23659000-NE-Right","23659000","6013603.30786","2103864.43399","22ND ST: MISSOURI ST intersection","NE","Right","37.75747697027","-122.39601276303","2020 Nov 10 06:44:16 AM","19920","100","1",,,"0",,,"0","0","1","1","1",,"1",,,,"1","1","1","2",,"1","    (37.75747697026923, -122.3960127630268)"
"23323000-E-Right","23323000","5983231.87681","2090421.79487","JOHN MUIR DR: SKYLINE BLVD intersection","E","Right","37.71895554487","-122.50022095401","2020 Nov 10 06:44:16 AM","17821","-2",,,,,,,,,,,,,,,,,,,,,"N12","0","    (37.718955544867114, -122.50022095401121)"
"24215000-SE-Left","24215000","6009438.96941","2107779.42026","ALAMEDA ST: BRYANT ST intersection","SE","Left","37.76817785586","-122.41073071757","2020 Nov 10 06:44:16 AM","23405","55",,,,"0","1","0","0","0","1","1","1","1","0","1","1","1","1","1",,"4",,"1","    (37.76817785586222, -122.41073071757286)"
"24002000-NE-Right","24002000","6010176.52896","2104597.60543","20TH ST: HAMPSHIRE ST intersection","NE","Right","37.75930516098","-122.40794002512","2020 Nov 10 06:44:16 AM","22020","52",,,,"0",,"0","0","0","1","0","1",,"1",,,,"1","1",,"4",,"1","    (37.75930516097967, -122.4079400251211)"
"21310000-SW-Right","21310000","6006826.73283","2098342.50934","VIRGINIA AVE: WINFIELD ST intersection","SW","Right","37.74208452861","-122.41891413374","2020 Nov 10 06:44:16 AM","6691","0",,,,,,,,,,,,,,,,,,,,,"Y30","0","    (37.74208452860513, -122.41891413374084)"
